relative_path,current_ttl,suggested_ttl,confidence,title,doc_type,key_signals,reason
docs/08_knowledge/01_raw_intake/ke-1754-priority_p0_p3.md,permanent,permanent,medium,2.1.4 priority（优先级——P0~P3，基于引用频率 + 依赖链深度）,knowledge_entry,目录=permanent | 正文永久: gate | 正文临时: 临时,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1755-a_m1_m5.md,permanent,permanent,medium,2.1 A区：生产管线（M1-M5）,knowledge_entry,"目录=permanent | 正文永久: standard,gate | 正文临时: 任务卡",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1756-a2a_state_py_taskstate.md,permanent,permanent,medium,2.1 a2a_state.py — TaskState 枚举,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1757-agent_card_py_pydantic_v.md,permanent,permanent,medium,2.1 agent_card.py — Pydantic V2 数据模型,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1758-audit_trail.md,permanent,permanent,medium,2.1 Audit Trail 集成,knowledge_entry,"目录=permanent | 标题临时: audit | 正文永久: entry | 正文临时: audit,session",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1759-batch_1.md,permanent,permanent,medium,2.1 Batch 1 — 基础设施层（15 条）,knowledge_entry,目录=permanent | 正文永久: schema,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-176-documentat.md,permanent,permanent,medium,2. 事故分级,knowledge_entry,目录=permanent | 正文永久: 规则,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1760-build_context_assembl.md,permanent,permanent,medium,2.1 Build（检索）— context_assembler.py,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,规则",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1761-collection.md,permanent,permanent,medium,2.1 Collection 设计原则,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,规则 | 正文临时: 日志,清理,会话",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1762-conflict_detector_py.md,permanent,permanent,medium,2.1 conflict_detector.py,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1763-error_budget_config_yaml.md,permanent,permanent,medium,2.1 error_budget_config.yaml,knowledge_entry,目录=permanent | 正文临时: 日志,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1764-g0_g7.md,permanent,permanent,high,2.1 G0-G7 任务门禁（任务生命周期判定）,knowledge_entry,"目录=permanent | 标题永久: 门禁 | 正文永久: 蓝图,门禁 | 正文临时: 审计,施工,draft",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1765-git_commit_sqlite_dump.md,permanent,permanent,medium,2.1 Git Commit + SQLite Dump 双轨 Checkpoint（决策 D-021-01 + D-021-04）,knowledge_entry,"目录=permanent | 正文永久: 规则,门禁,schema | 正文临时: 日志,审计,评估",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1766-ide.md,permanent,permanent,medium,2.1 IDE 热重载,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1767-l0_d_018.md,permanent,permanent,medium,2.1 L0 — 不可变核心（决策 D-018-04）,knowledge_entry,"目录=permanent | 正文永久: 蓝图,blueprint,规则 | 正文临时: 日志,审计,audit",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1768-phase.md,permanent,permanent,medium,2.1 Phase 状态机,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1769-shared_contracts.md,permanent,permanent,medium,2.1 shared-contracts（跨层数据契约）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-177-documentat.md,permanent,permanent,medium,2. 变更分级,knowledge_entry,目录=permanent | 正文永久: 规则,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1770-skill_economics_d_019.md,permanent,permanent,medium,2.1 Skill Economics (D-019-10),knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1771-skillloader_progressive_lo.md,permanent,permanent,medium,2.1 SkillLoader.progressive_load(),knowledge_entry,"目录=permanent | 正文永久: 规则,metadata",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1772-trigger_monitor_py.md,permanent,permanent,medium,2.1 trigger_monitor.py,knowledge_entry,目录=permanent | 正文临时: 评估,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1773-v4_0_0_55.md,permanent,permanent,medium,2.1 v4.0.0 新一轮盲点审计：55+ 新缺口（2026-05-05）,knowledge_entry,"目录=permanent | 标题临时: 审计 | 正文永久: 蓝图 | 正文临时: 审计,施工",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1774-d_023.md,permanent,permanent,medium,2.10 崩溃恢复与检查点机制（决策 D-023-17）,knowledge_entry,"目录=permanent | 正文临时: 记录,清理",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1775-d_020.md,permanent,permanent,medium,2.10 委托链审计（决策 D-020-16）,knowledge_entry,"目录=permanent | 标题临时: 审计 | 正文永久: 约束,entry | 正文临时: 记录,审计",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
docs/08_knowledge/01_raw_intake/ke-1776-owasp_asi07.md,permanent,permanent,medium,2.10 通信安全——OWASP ASI07 全栈防护（决策 D-025-10）,knowledge_entry,"目录=permanent | 正文永久: 协议 | 正文临时: 审计,audit,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1777-module_blu.md,permanent,permanent,medium,2.10 置信度驱动的升级判定,knowledge_entry,"目录=permanent | 正文临时: 日志,审计,任务卡",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1778-budget_pool_agent.md,permanent,permanent,medium,2.10 Budget Pool 弹性共享 + Agent 子池隔离,knowledge_entry,"目录=permanent | 正文永久: blueprint | 正文临时: audit,会话,session",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1779-ct_orc_gate.md,permanent,permanent,high,2.10 CT-ORC-GATE-001：任务系统 → 门控引擎 — 任务执行前后门禁判定,knowledge_entry,"目录=permanent | 标题永久: 门禁,gate | 正文永久: blueprint,门禁,gate | 正文临时: 记录,todo,draft",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-178-c_l00_l13.md,permanent,permanent,medium,2.1 层级目录对齐（C 轨 L00-L13）,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1780-l7_testing_dry_run.md,permanent,permanent,medium,2.10 L7 — Testing & Dry-Run（决策 D-018-12）,knowledge_entry,"目录=permanent | 正文永久: 规则,policy | 正文临时: 报告",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1781-d_023.md,permanent,permanent,medium,2.11 漂移风暴与批量处理模式（决策 D-023-18）,knowledge_entry,目录=permanent | 正文临时: 报告,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1782-d_018.md,permanent,permanent,medium,2.11 先干后验模式（决策 D-018-02）,knowledge_entry,"目录=permanent | 正文永久: schema | 正文临时: 记录,日志,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1783-d_020.md,permanent,permanent,medium,2.11 渐进信任分数（决策 D-020-17）,knowledge_entry,目录=permanent | 正文永久: 规则 | 正文临时: 记录,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1784-agent.md,permanent,permanent,medium,2.11 上下文管理——跨 Agent 传递,knowledge_entry,目录=permanent | 正文临时: 会话,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1785-module_blu.md,permanent,permanent,medium,2.11 降级机制与渐进式恢复,knowledge_entry,"目录=permanent | 正文临时: note,评估",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1786-ct_ce_lsg_001_llm.md,permanent,permanent,medium,2.11 CT-CE-LSG-001：上下文引擎 → LLM安全 — 上下文注入前安全校验,knowledge_entry,"目录=permanent | 正文永久: blueprint | 正文临时: 记录,log",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1787-d_023.md,permanent,permanent,medium,2.12 热修复/紧急变更旁路（决策 D-023-19）,knowledge_entry,"目录=permanent | 正文永久: 门禁 | 正文临时: 记录,审计,audit",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1788-d_020.md,permanent,permanent,medium,2.12 外部独立验证端点（决策 D-020-18）,knowledge_entry,"目录=permanent | 正文永久: 门禁,索引 | 正文临时: 记录,审计,audit",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1789-agent_token.md,permanent,permanent,medium,2.12 经济护栏——跨 Agent 链的 Token 预算,knowledge_entry,目录=permanent | 正文临时: 评估,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-179-configuration.md,permanent,permanent,medium,2.1 业务核心层（C 轨 14 层）,knowledge_entry,"目录=permanent | 正文永久: 规则 | 正文临时: 日志,research,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1790-vs.md,permanent,permanent,medium,2.12 计划消耗 vs 实际消耗偏差,knowledge_entry,目录=permanent | 正文临时: 施工,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1791-module_blu.md,permanent,permanent,medium,2.12 可观测性与指标,knowledge_entry,"目录=permanent | 正文永久: 规则 | 正文临时: 报告,日志,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1792-ct_kb_vms.md,permanent,permanent,medium,2.12 CT-KB-VMS-001：知识库 → 向量记忆 — 知识条目向量化存储,knowledge_entry,目录=permanent | 正文永久: blueprint | 正文临时: 审计,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1793-gov_ai_001_d_018.md,permanent,permanent,medium,2.12 GOV-AI-001 自动派生（决策 D-018-03）,knowledge_entry,"目录=permanent | 正文永久: rule,门禁,schema",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1794-d_023.md,permanent,permanent,medium,2.13 环境感知与渐进部署漂移（决策 D-023-20）,knowledge_entry,目录=permanent | 正文永久: rule,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1795-crescendo_d.md,permanent,permanent,medium,2.13 心理说服防御与Crescendo检测（决策 D-022-07）,knowledge_entry,目录=permanent | 正文永久: rule,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1796-stream_abort_guard.md,permanent,permanent,medium,2.13 事中控制——Stream Abort Guard,knowledge_entry,"目录=permanent | 正文永久: 协议,gate | 正文临时: 记录,日志",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1797-ide_d_020.md,permanent,permanent,medium,2.13 跨 IDE 一致性交叉验证（决策 D-020-19）,knowledge_entry,"目录=permanent | 正文临时: 记录,审计",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1798-module_blu.md,permanent,permanent,medium,2.13 可观测性与分布式追踪,knowledge_entry,目录=permanent,标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-1799-agent_ide.md,permanent,permanent,medium,2.13 Agent 身份模型（多 IDE 支持 + 成熟度 + 委托链）,knowledge_entry,"目录=permanent | 正文临时: 日志,审计,临时",标题无信号，目录语义: 知识库永久区（KE 条目）（匹配 docs/08_knowledge/）
docs/08_knowledge/01_raw_intake/ke-180-policy_standard_f.md,permanent,permanent,high,2.1 所有 policy/standard 文档的必填 frontmatter,knowledge_entry,"目录=permanent | 标题永久: standard,policy | 正文永久: standard,policy,真源",标题强信号(permanent)，目录一致
docs/08_knowledge/01_raw_intake/ke-1800-ct_fle_db.md,permanent,permanent,medium,2.13 CT-FLE-DB-001：反馈环路 → 数据库 — 评估指标时序持久化,knowledge_entry,"目录=permanent | 标题临时: 评估 | 正文永久: blueprint | 正文临时: 记录,审计,评估",标题含过程性词但 doc_type=knowledge_entry 为永久类型，doc_type 优先于标题
